Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;_data;_versao;_cnpj;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Patrimonio_Liquido;Valor_Patrimonial_Cotas;Cotas_Emitidas;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes;Percentual_Despesas_Taxa_Administracao
Classe;59.663.265/0001-12;2026-07-01;1;2026-08-14;VERTENTE DESENVOLVIMENTO FI IMOBILIÁRIO RESP LIMITADA;2025-06-30;INVESTIDORES EM GERAL;;57154.43176634;N;N;;Residencial;Ativa;Determinado;2029-12-05;30/06;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br;2026-07-01;1;59663265000112;1;;57732749.75;1010.118515149;57154.43176634;0.012463;0;0;0.0001
Classe;59.669.570/0001-11;2026-07-01;1;2026-08-14;FII GALAPAGOS HEDGE FUND;2025-04-04;INVESTIDOR PROFISSIONAL;BRGLCRCTF002;498110;S;N;;Multicategoria;Ativa;Determinado;2035-04-01;31/12;S;N;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;59669570000111;908;877;49221125.53;98.81577469;498110;0.0171917;0.00918082;0;0.000338
Classe;59.678.443/0001-89;2026-07-01;1;2026-08-14;OPORTUNIDADES IMOBILIÁRIAS I  FII;2025-02-26;INVESTIDOR PROFISSIONAL;BR0NFYCTF007;26401271;N;N;;Outros;Ativa;Determinado;2031-04-11;31/12;S;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;59678443000189;114;;2590906288.45;98.1356650765033;26401271;0.004285;0.005427;0;6.4E-05
Classe;59.718.930/0001-28;2026-07-01;1;2026-08-12;SPX FEEDER GALAP FII;2025-03-21;INVESTIDOR PROFISSIONAL;BRSPXDCTF004;1474171;N;N;;Outros;Ativa;Determinado;2032-03-13;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;59718930000128;1;0;13723659.26;9.309408;1474171;-1E-06;-1E-06;0;0.006332
Classe;60.027.987/0001-60;2026-07-01;2;2026-08-13;BTG CRD IMOB CDI FII;2025-04-29;INVESTIDOR QUALIFICADO;BRBTDICTF011;58377030;N;N;;Multicategoria;Ativa;Determinado;2030-04-29;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;2;60027987000160;8131;8129;586037356.57;10.038835;58377030;0;0;0;0.000932
Classe;60.079.651/0001-40;2026-07-01;1;2026-08-14;VERDE A&I CEDRO PORTFOLIO RENDA FII;2025-05-06;INVESTIDORES EM GERAL;BRVDCDCTF008;1660390;N;N;;Outros;Ativa;Determinado;2031-05-06;31/12;S;S;N;S;S;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;60079651000140;4164;;165878592.23;99.9033915104283;1660390;0.013114;0.01252;0;0.001134
Classe;60.127.177/0001-85;2026-07-01;1;2026-08-12;REC ONE FII;2025-04-28;INVESTIDOR QUALIFICADO;BR0NQ4CTF007;5762063;N;N;;Outros;Ativa;Determinado;2029-04-28;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;60127177000185;455;454;55932726.61;9.707066;5762063;0;0;0;0.001188
Classe;60.195.941/0001-50;2026-07-01;1;2026-08-13;HEDGE PALADIN DES RES FII DE RL;2026-02-24;INVESTIDOR QUALIFICADO;;400000;N;N;;Residencial;Ativa;Determinado;2030-02-24;30/06;N;N;S;N;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;60195941000150;3;;39497028.64;98.7425716;400000;-0.001767;0;0;0.001849
Classe;60.329.826/0001-20;2026-07-01;1;2026-08-14;BTG HOSP RET TOT FII;2025-10-22;INVESTIDORES EM GERAL;BRBTHRCTF005;33675336;N;N;;Hotel;Ativa;Determinado;2030-10-23;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;60329826000120;24;0;397081019.39;11.791449;33675336;0.044404;0.022202;0;0.001076
Classe;60.513.922/0001-24;2026-07-01;1;2026-08-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO TG RENDA URBANA FEEDER FII;2025-04-23;INVESTIDORES EM GERAL;BR0NYJCTF009;2396872;N;N;;Multicategoria;Ativa;Determinado;2030-04-24;30/06;N;S;N;N;S;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;60513922000124;6225;;234760637.43;97.944586707175;2396872;0.013982;0.013565;0.001483;5.5E-05
Classe;60.535.430/0001-30;2026-07-01;1;2026-08-14;VALORA CRI CDI RENDA MAIS FII;2025-07-03;INVESTIDORES EM GERAL;BR0O5KCTF001;4017685;N;N;;Outros;Ativa;Determinado;2030-07-03;31/12;N;S;N;S;S;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;60535430000130;9305;;407179958.96;101.346909715421;4017685;0.0157;0.013449;0;0.00109
Classe;60.551.924/0001-08;2026-07-01;1;2026-08-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO TG RENDA URBANA MASTER FII;2025-04-25;INVESTIDOR QUALIFICADO;BR0NYJCTF009;3195829;N;N;;Multicategoria;Definida;Determinado;2030-04-25;30/06;N;S;N;N;S;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;60551924000108;2;;356435132.72;111.531353123086;3195829;0.002647;0.005649;0.000974;0.000523
Classe;60.871.972/0001-83;2026-07-01;1;2026-08-12;CENTRAL RE HY FII;2025-07-14;INVESTIDOR PROFISSIONAL;BRCDHYCTF003;123016;N;N;;Multicategoria;Ativa;Determinado;2029-06-02;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;60871972000183;346;309;146184357.95;1188.336135;123016;-8E-06;-8E-06;0;0.000129
Classe;60.922.008/0001-37;2026-07-01;1;2026-08-12;PRIME LOGISTICA FII;2025-06-27;INVESTIDOR QUALIFICADO;BR0OC1CTF008;99666523;N;N;;Logística;Ativa;Determinado;2030-06-27;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;60922008000137;13207;11237;1111742843.22;11.154627;99666523;0;0;0;0.000598
Classe;60.958.603/0001-22;2026-07-01;1;2026-08-14;HIRE RESIDENCIAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-09-11;INVESTIDOR QUALIFICADO;BR0O6UCTF008;418861.14435213;N;N;;Multicategoria;Ativa;Determinado;2033-09-11;31/12;N;N;S;N;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;60958603000122;386;;40825718.67;97.4683835454512;418861.14435213;-0.001666;0;0;0.000367
Classe;61.232.706/0001-73;2026-07-01;1;2026-08-14;EXA RENDA HIGH GRADE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-08-05;INVESTIDORES EM GERAL;BR0OE1CTF006;1025388;N;N;;Multicategoria;Ativa;Determinado;2030-08-05;30/06;N;N;S;N;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;61232706000173;1447;;100687718.07;98.1947497630165;1025388;0.013;0.010717;0;0.001099
Classe;61.238.364/0001-07;2026-07-01;1;2026-08-14;XP CDI I FII;2025-07-16;INVESTIDOR QUALIFICADO;BR0OF0CTF007;7070000;N;N;;Outros;Ativa;Determinado;2026-07-16;31/12;N;S;N;S;S;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;61238364000107;213;;727914795.77;102.958245512023;7070000;0.014739;0.011384;0.000344;0.000181
Classe;61.271.000/0001-10;2026-07-01;1;2026-08-14;RIO DAS PEDRAS I FII FI IMOBILIÁRIO RESP LIMITADA;2025-06-25;INVESTIDOR QUALIFICADO;;32725;N;N;;Residencial;Ativa;Determinado;2029-06-11;30/06;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br;2026-07-01;1;61271000000110;99;99;25010447.76;764.261199694423;32725;0.010954;0;0;0.0005
Classe;61.272.325/0001-18;2026-07-01;1;2026-08-13;INTER OPORTUNIDADE COTA SUB;2025-08-18;INVESTIDOR QUALIFICADO;BRINOICTF016;2800000;N;N;;Logística;Ativa;Determinado;2029-08-01;31/12;N;N;S;N;N;INTER DTVM LTDA.;18945670000146;AV BARBACENA;1219;21º ANDAR;SANTO AGOSTINHO;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br;2026-07-01;1;61272325000118;354;;301730406.34;107.76085941;2800000;0.0167997;0.00935029;0;0.000918
Classe;61.305.758/0001-22;2026-07-01;1;2026-08-12;KINEA GUARARA FII;2025-11-06;INVESTIDOR QUALIFICADO;BRKNGRCTF001;2764682;N;N;;Outros;Ativa;Determinado;2031-06-26;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;61305758000122;101;98;26369528.46;9.537997;2764682;0;0;0;0.003037
Classe;61.305.996/0001-38;2026-07-01;1;2026-08-12;KINEA GUARARA JD FII;2025-11-06;INVESTIDOR QUALIFICADO;BRKGUJCTF003;2935609;N;N;;Outros;Ativa;Determinado;2031-06-26;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;61305996000138;120;120;29364848.11;10.002983;2935609;0;0;0;0.002248
Classe;61.424.730/0001-04;2026-07-01;1;2026-08-14;FII XP RENDA IMOBILIÁRIA FEEDER;2025-08-05;INVESTIDORES EM GERAL;BR0OLZCTF000;34774460;N;N;;Outros;Definida;Determinado;2030-08-05;31/12;N;N;S;N;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;61424730000104;9773;;366159576.79;10.5295546441268;34774460;0.013599;0.007211;0;3.3E-05
Classe;61.453.937/0001-07;2026-07-01;2;2026-08-26;FII TG RENDA IMOBILIÁRIA FEEDER;2025-08-05;INVESTIDORES EM GERAL;BR0OKWCTF009;16788734;N;N;;Outros;Definida;Determinado;2034-08-05;31/12;S;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;2;61453937000107;4183;;170669235.93;10.1657001611914;16788734;0.01372;0.011729;0;7.6E-05
Classe;61.458.257/0001-86;2026-07-01;1;2026-08-14;HCO OPPS AERO II FII RESP LTDA;2025-09-16;INVESTIDOR QUALIFICADO;BR0RUVCTF003;104;N;N;;Logística;Ativa;Determinado;2032-09-01;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;61458257000186;1;0;6998758.95;67295.75913462;104;0.10340144;0.08743619;0;0.003108
Classe;61.458.298/0001-72;2026-07-01;1;2026-08-14;HCO OPPS AERO II FEEDER FUNDO DE INVESTI;2025-09-05;INVESTIDOR QUALIFICADO;BR00000000;65.1394;N;N;;Logística;Ativa;Determinado;2032-09-01;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;61458298000172;9;3;8445195.73;129648.13145586;65.1394;0.08979052;0;0;0.000833
Classe;61.516.271/0001-99;2026-07-01;1;2026-08-14;FII XP RENDA IMOBILIARIA MASTER;2025-08-19;INVESTIDOR PROFISSIONAL;BR0P1YCTF000;40856670;N;N;;Multicategoria;Ativa;Determinado;2030-08-19;30/06;S;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;61516271000199;2;;443533275.9;10.8558351892115;40856670;0.010488;0.004987;0;0.000948
Classe;61.667.274/0001-23;2026-07-01;1;2026-08-14;RAIZZ DESENVOLVIMENTO III FUNDO DE INVES;2025-11-05;INVESTIDOR PROFISSIONAL;BR0OSFCTF023;36737.7801;N;N;;Logística;Ativa;Determinado;2032-11-05;30/06;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;61667274000123;107;103;40546056.25;1103.66103174;36737.7801;-0.00156338;0;0;0.000491
Classe;61.816.615/0001-85;2026-07-01;1;2026-08-12;LB REALTY DSV II FII;2025-08-22;INVESTIDOR PROFISSIONAL;BR0PYOCTF004;81990;N;N;;Outros;Ativa;Determinado;2033-12-31;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;61816615000185;27;27;8207483.6;100.103471;81990;-1E-06;-1E-06;0;0.003338
Classe;61.820.010/0001-68;2026-07-01;1;2026-08-14;PATRIA OPORTUNIDADES IMOBILIÁRIAS FII;2025-12-05;INVESTIDOR PROFISSIONAL;BR0OZ4CTF021;2206809;N;N;;Multicategoria;Ativa;Determinado;2031-12-05;31/12;S;S;N;S;S;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;61820010000168;4;;223136499.17;101.11273751829;2206809;0.014541;0.014472;0;7.3E-05
Classe;61.848.349/0001-72;2026-07-01;1;2026-08-14;AZ QUEST PANORAMA RENDA CDI;2025-09-03;INVESTIDORES EM GERAL;BR0OVBCTF000;4374650;N;N;;Multicategoria;Ativa;Determinado;2030-09-03;30/06;N;N;S;N;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;61848349000172;8991;;430460370.28;98.3988136833804;4374650;0.02059;0.012296;0;0.001092
Classe;61.865.925/0001-90;2026-07-01;1;2026-08-14;FOF JIVE FII;2025-07-29;INVESTIDOR QUALIFICADO;BR0OV9CTF032;9191130.20014366;N;N;;Multicategoria;Ativa;Determinado;2028-07-31;31/12;N;S;N;S;S;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;61865925000190;2;;237650015.79;25.8564518851322;9191130.20014366;0.000418;0;0.090024;8.4E-05
Classe;61.911.799/0001-62;2026-07-01;1;2026-08-14;SC JIVEMAUÁ CORPORATE FII;2025-11-26;INVESTIDOR QUALIFICADO;BR0QCYCTF007;9071428;N;N;;Multicategoria;Ativa;Determinado;2030-11-26;30/06;S;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;61911799000162;2;;913333751.51;100.682467138581;9071428;0.002462;0.005708;0;0.000748
Classe;61.912.292/0001-23;2026-07-01;1;2026-08-14;VALORA FII;2025-07-30;INVESTIDOR PROFISSIONAL;BR0OZCCTF017;1950000.078;N;N;;Outros;Definida;Determinado;2030-07-30;31/12;N;S;N;S;S;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;61912292000123;4;;193102455.2;99.0268961414883;1950000.078;-0.006915;0.007727;0;0.000826
Classe;61.918.522/0001-61;2026-07-01;1;2026-08-14;LCP PREFIXADO MASTER FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-09-02;INVESTIDOR PROFISSIONAL;BR0OXGCTF005;7500000;N;N;;Multicategoria;Ativa;Determinado;2030-09-02;30/06;N;N;S;N;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;61918522000161;22;;712133559.62;94.9511412826667;7500000;0.011669;0.010171;0;0.001364
Classe;61.922.643/0001-87;2026-07-01;1;2026-08-14;LCP PREFIXADO FEEDER FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-09-01;INVESTIDORES EM GERAL;BR0OXECTF000;5625000;N;N;;Multicategoria;Definida;Determinado;2030-09-01;30/06;N;N;S;N;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;61922643000187;12974;;569847249.54;101.306177696;5625000;0.013787;0.012741;0;2.3E-05
Classe;61.974.505/0001-41;2026-07-01;1;2026-08-14;BRIO BS COINVESTIMENTO FII RESP LIMITADA;2025-08-15;INVESTIDOR QUALIFICADO;BR0P53CTF004;38416;N;N;;Residencial;Ativa;Determinado;2032-08-15;30/06;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;61974505000141;1;;40724259.09;1060.08587801958;38416;0.002712;;;0.000872383213196967
Classe;62.017.234/0001-07;2026-07-01;1;2026-08-14;XP HABITAT RENDA IMOBILIÁRIA MASTER FII;2025-09-03;INVESTIDOR QUALIFICADO;BR0P36CTF009;5936500;N;N;;Outros;Ativa;Determinado;2030-09-03;30/06;N;N;S;N;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;62017234000107;2;;573285565.98;96.5696228383728;5936500;0.013477;0.013386;0;0.001181
Classe;62.021.906/0001-40;2026-07-01;1;2026-08-14;XP HABITAT RENDA IMOBILIÁRIA FEEDER FII;2025-09-02;INVESTIDORES EM GERAL;BR0P1MCTF005;5000000;N;N;;Outros;Ativa;Determinado;2030-09-02;30/06;N;N;S;N;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;62021906000140;13554;;507513921.16;101.502784232;5000000;0.01541;0.014387;0;3E-05
Classe;62.064.773/0001-99;2026-07-01;1;2026-08-13;HEDGE OPPORTUNITIES FII RESP LTDA;2025-08-11;INVESTIDOR PROFISSIONAL;BR0P2ICTF019;3200000;N;N;;Multicategoria;Ativa;Determinado;2030-08-12;31/12;N;S;N;N;S;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;62064773000199;3;;325414046.2;101.6918894375;3200000;0.010443;0.006418;0;0.000227
Classe;62.206.618/0001-60;2026-07-01;1;2026-08-14;JS RENDA ATIVA FI IMOBILIARIO RESP LIMITADA;2025-10-31;INVESTIDORES EM GERAL;BR0PI5CTF002;23392154;N;N;;Multicategoria;Ativa;Determinado;2032-12-31;31/12;N;S;N;N;S;BANCO J SAFRA S.A;03017677000120;AV PAULISTA;2150;;BELA VISTA;SÃO PAULO;SP;01311-300;0300 105 1234;0800 772 5755;;https://www.safra.com.br/safra-asset/fundo-imobiliario/js-renda-ativa.htm;SAFRA.ASSET@SAFRA.COM.BR;2026-07-01;1;62206618000160;11365;;2435450327.86;104.113983169741;23392154;0.012527;0.006976;0;0.000139
Classe;62.235.730/0001-29;2026-07-01;1;2026-08-14;CVPAR FUNDO DE INVESTIMENTO IMOBILIARIO;2025-09-04;INVESTIDOR QUALIFICADO;BR0P7VCTF011;532500;N;N;;Hotel;Definida;Determinado;2030-09-01;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;(11) 3030-7177;;;www.vortx.com.br;regulatorio.funds@vortx.com.br;2026-07-01;1;62235730000129;138;125;76517293.85;143.69444854;532500;0.00348305;0;0;0.000315
