Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
Classe;04.722.883/0001-02;2026-06-01;1;2026-07-15;TORRE NORTE FII;2001-10-10;INVESTIDORES EM GERAL;BRTRNTCTF013;3935562;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;04.722.883/0001-02;2026-07-01;1;2026-08-14;TORRE NORTE FII;2001-10-10;INVESTIDORES EM GERAL;BRTRNTCTF013;3935562;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Fundo;05.437.916/0001-27;2026-01-01;1;2026-02-12;F.I.I EUROPAR RESPONSABILIDADE LIMITADA;2002-12-10;INVESTIDORES EM GERAL;BREUROCTF011;383936;N;N;;Logística;Definida;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro faria lima;1800;2º andar;Jardim Paulistano;são Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
Fundo;05.437.916/0001-27;2026-02-01;1;2026-03-10;F.I.I EUROPAR RESPONSABILIDADE LIMITADA;2002-12-10;INVESTIDORES EM GERAL;BREUROCTF011;383936;N;N;;Logística;Definida;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro faria lima;1800;2º andar;Jardim Paulistano;são Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
Fundo;05.437.916/0001-27;2026-03-01;1;2026-04-09;F.I.I EUROPAR RESPONSABILIDADE LIMITADA;2002-12-10;INVESTIDORES EM GERAL;BREUROCTF011;409883;N;N;;Logística;Definida;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro faria lima;1800;2º andar;Jardim Paulistano;são Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
Fundo;05.437.916/0001-27;2026-04-01;1;2026-05-13;F.I.I EUROPAR RESPONSABILIDADE LIMITADA;2002-12-10;INVESTIDORES EM GERAL;BREUROCTF011;409883;N;N;;Logística;Definida;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro faria lima;1800;2º andar;Jardim Paulistano;são Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
Fundo;05.437.916/0001-27;2026-05-01;1;2026-06-11;F.I.I EUROPAR RESPONSABILIDADE LIMITADA;2002-12-10;INVESTIDORES EM GERAL;BREUROCTF011;409883;N;N;;Logística;Definida;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro faria lima;1800;2º andar;Jardim Paulistano;são Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
Fundo;05.437.916/0001-27;2026-06-01;1;2026-07-14;F.I.I EUROPAR RESPONSABILIDADE LIMITADA;2002-12-10;INVESTIDORES EM GERAL;BREUROCTF011;409883;N;N;;Logística;Definida;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro faria lima;1800;2º andar;Jardim Paulistano;são Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
Fundo;05.437.916/0001-27;2026-07-01;1;2026-08-11;F.I.I EUROPAR RESPONSABILIDADE LIMITADA;2002-12-10;INVESTIDORES EM GERAL;BREUROCTF011;409883;N;N;;Logística;Definida;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro faria lima;1800;2º andar;Jardim Paulistano;são Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
Classe;05.562.312/0001-02;2026-01-01;1;2026-02-24;FII EDIFÍCIO ALMIRANTE BARROSO RL;2003-03-17;INVESTIDORES EM GERAL;BRFAMBCTF018;122538;N;N;;Residencial;Definida;Indeterminado;;31/12;S;N;N;S;N;ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;44782130000101;o:RUA MARTIM DE CARVALHO;723;SALA 1001;SANTO AGOSTINHO;BELO HORIZONTE;MG;30190-094;+55(31)3658-3032;;;www.actualdtvm.com;admfiduciario@actualdtvm.com.br
Classe;05.562.312/0001-02;2026-02-01;1;2026-03-10;FII EDIFÍCIO ALMIRANTE BARROSO RL;2003-03-17;INVESTIDORES EM GERAL;BRFAMBCTF018;122538;N;N;;Residencial;Definida;Indeterminado;;31/12;S;N;N;S;N;ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;44782130000101;o:RUA MARTIM DE CARVALHO;723;SALA 1001;SANTO AGOSTINHO;BELO HORIZONTE;MG;30190-094;+55(31)3658-3032;;;www.actualdtvm.com;admfiduciario@actualdtvm.com.br
Classe;05.562.312/0001-02;2026-03-01;1;2026-04-13;FII EDIFÍCIO ALMIRANTE BARROSO RL;2003-03-17;INVESTIDORES EM GERAL;BRFAMBCTF018;122538;N;N;;Residencial;Definida;Indeterminado;;31/12;S;N;N;S;N;ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;44782130000101;o:RUA MARTIM DE CARVALHO;723;SALA 1001;SANTO AGOSTINHO;BELO HORIZONTE;MG;30190-094;+55(31)3658-3032;;;www.actualdtvm.com;admfiduciario@actualdtvm.com.br
Classe;05.562.312/0001-02;2026-04-01;1;2026-05-15;FII EDIFÍCIO ALMIRANTE BARROSO RL;2003-03-17;INVESTIDORES EM GERAL;BRFAMBCTF018;122538;N;N;;Residencial;Definida;Indeterminado;;31/12;S;N;N;S;N;ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;44782130000101;o:RUA MARTIM DE CARVALHO;723;SALA 1001;SANTO AGOSTINHO;BELO HORIZONTE;MG;30190-094;+55(31)3658-3032;;;www.actualdtvm.com;admfiduciario@actualdtvm.com.br
Classe;05.562.312/0001-02;2026-05-01;1;2026-06-15;FII EDIFÍCIO ALMIRANTE BARROSO RL;2003-03-17;INVESTIDORES EM GERAL;BRFAMBCTF018;122538;N;N;;Residencial;Definida;Indeterminado;;31/12;S;N;N;S;N;ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;44782130000101;o:RUA MARTIM DE CARVALHO;723;SALA 1001;SANTO AGOSTINHO;BELO HORIZONTE;MG;30190-094;+55(31)3658-3032;;;www.actualdtvm.com;admfiduciario@actualdtvm.com.br
Classe;05.562.312/0001-02;2026-06-01;1;2026-07-08;FII EDIFÍCIO ALMIRANTE BARROSO RL;2003-03-17;INVESTIDORES EM GERAL;BRFAMBCTF018;122538;N;N;;Residencial;Definida;Indeterminado;;31/12;S;N;N;S;N;ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;44782130000101;o:RUA MARTIM DE CARVALHO;723;SALA 1001;SANTO AGOSTINHO;BELO HORIZONTE;MG;30190-094;+55(31)3658-3032;;;www.actualdtvm.com;admfiduciario@actualdtvm.com.br
Classe;05.562.312/0001-02;2026-07-01;1;2026-08-14;FII EDIFÍCIO ALMIRANTE BARROSO RL;2003-03-17;INVESTIDORES EM GERAL;BRFAMBCTF018;122538;N;N;;Residencial;Definida;Indeterminado;;31/12;S;N;N;S;N;ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;44782130000101;o:RUA MARTIM DE CARVALHO;723;SALA 1001;SANTO AGOSTINHO;BELO HORIZONTE;MG;30190-094;+55(31)3658-3032;;;www.actualdtvm.com;admfiduciario@actualdtvm.com.br
Classe;06.175.262/0001-73;2026-01-01;1;2026-02-13;FII EDIFÍCIO OURINVEST;2004-04-19;INVESTIDORES EM GERAL;BREDFOCTF004;236000;N;N;;Residencial;Definida;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;06.175.262/0001-73;2026-02-01;1;2026-03-13;FII EDIFÍCIO OURINVEST;2004-04-19;INVESTIDORES EM GERAL;BREDFOCTF004;298500;N;N;;Residencial;Definida;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;06.175.262/0001-73;2026-03-01;1;2026-04-15;FII EDIFÍCIO OURINVEST;2004-04-19;INVESTIDORES EM GERAL;BREDFOCTF004;298500;N;N;;Residencial;Definida;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;06.175.262/0001-73;2026-04-01;1;2026-05-15;FII EDIFÍCIO OURINVEST;2004-04-19;INVESTIDORES EM GERAL;BREDFOCTF004;298500;N;N;;Residencial;Definida;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;06.175.262/0001-73;2026-05-01;1;2026-06-15;FII EDIFÍCIO OURINVEST;2004-04-19;INVESTIDORES EM GERAL;BREDFOCTF004;298500;N;N;;Residencial;Definida;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;06.175.262/0001-73;2026-06-01;1;2026-07-15;FII EDIFÍCIO OURINVEST;2004-04-19;INVESTIDORES EM GERAL;BREDFOCTF004;298500;N;N;;Residencial;Definida;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;06.175.262/0001-73;2026-07-01;1;2026-08-14;FII EDIFÍCIO OURINVEST;2004-04-19;INVESTIDORES EM GERAL;BREDFOCTF004;298500;N;N;;Residencial;Definida;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;07.000.400/0001-46;2026-01-01;1;2026-02-13;BB PROGRESSIVO FII;2004-09-03;INVESTIDORES EM GERAL;BRBBFICTF006;130000;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.122.725/0001-00;2026-01-01;1;2026-02-13;TORRE ALMIRANTE FII;2004-11-19;INVESTIDORES EM GERAL;BRALMICTF003;111177;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.122.725/0001-00;2026-02-01;1;2026-03-13;TORRE ALMIRANTE FII;2004-11-19;INVESTIDORES EM GERAL;BRALMICTF003;111177;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.122.725/0001-00;2026-03-01;1;2026-04-14;TORRE ALMIRANTE FII;2004-11-19;INVESTIDORES EM GERAL;BRALMICTF003;111177;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.122.725/0001-00;2026-04-01;1;2026-05-12;TORRE ALMIRANTE FII;2004-11-19;INVESTIDORES EM GERAL;BRALMICTF003;111177;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.122.725/0001-00;2026-05-01;1;2026-06-15;TORRE ALMIRANTE FII;2004-11-19;INVESTIDORES EM GERAL;BRALMICTF003;111177;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.122.725/0001-00;2026-06-01;1;2026-07-13;TORRE ALMIRANTE FII;2004-11-19;INVESTIDORES EM GERAL;BRALMICTF003;111177;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.122.725/0001-00;2026-07-01;2;2026-08-18;TORRE ALMIRANTE FII;2004-11-19;INVESTIDORES EM GERAL;BRALMICTF003;111177;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.224.019/0001-60;2026-01-01;1;2026-02-13;SPDP FII RL;2005-01-28;INVESTIDORES EM GERAL;BRSHDPCTF007;1189725;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.224.019/0001-60;2026-02-01;1;2026-03-13;SPDP FII RL;2005-01-28;INVESTIDORES EM GERAL;BRSHDPCTF007;1189725;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.224.019/0001-60;2026-03-01;1;2026-04-15;SPDP FII RL;2005-01-28;INVESTIDORES EM GERAL;BRSHDPCTF007;1189725;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.224.019/0001-60;2026-04-01;1;2026-05-15;SPDP FII RL;2005-01-28;INVESTIDORES EM GERAL;BRSHDPCTF007;1189725;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.224.019/0001-60;2026-05-01;1;2026-06-15;SPDP FII RL;2005-01-28;INVESTIDORES EM GERAL;BRSHDPCTF007;1189725;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.224.019/0001-60;2026-06-01;1;2026-07-15;SPDP FII RL;2005-01-28;INVESTIDORES EM GERAL;BRSHDPCTF007;1189725;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.224.019/0001-60;2026-07-01;1;2026-08-14;SPDP FII RL;2005-01-28;INVESTIDORES EM GERAL;BRSHDPCTF007;1189725;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.583.627/0001-61;2026-01-01;1;2026-02-13;PENINSULA FII RL;2005-07-13;INVESTIDOR QUALIFICADO;BRXPMLCTF000;224952;N;N;;Multicategoria;Ativa;Indeterminado;;14/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.583.627/0001-61;2026-02-01;1;2026-03-13;PENINSULA FII RL;2005-07-13;INVESTIDOR QUALIFICADO;BRXPMLCTF000;224952;N;N;;Multicategoria;Ativa;Indeterminado;;14/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.583.627/0001-61;2026-03-01;1;2026-04-15;PENINSULA FII RL;2005-07-13;INVESTIDOR QUALIFICADO;BRXPMLCTF000;224952;N;N;;Multicategoria;Ativa;Indeterminado;;14/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.583.627/0001-61;2026-04-01;1;2026-05-15;PENINSULA FII RL;2005-07-13;INVESTIDOR QUALIFICADO;BRXPMLCTF000;224952;N;N;;Multicategoria;Ativa;Indeterminado;;14/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.583.627/0001-61;2026-05-01;1;2026-06-15;PENINSULA FII RL;2005-07-13;INVESTIDOR QUALIFICADO;BRXPMLCTF000;224952;N;N;;Multicategoria;Ativa;Indeterminado;;14/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.583.627/0001-61;2026-06-01;1;2026-07-15;PENINSULA FII RL;2005-07-13;INVESTIDOR QUALIFICADO;BRXPMLCTF000;224952;N;N;;Multicategoria;Ativa;Indeterminado;;14/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.583.627/0001-61;2026-07-01;1;2026-08-14;PENINSULA FII RL;2005-07-13;INVESTIDOR QUALIFICADO;BRXPMLCTF000;224952;N;N;;Multicategoria;Ativa;Indeterminado;;14/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;07.789.135/0001-27;2026-01-01;2;2026-03-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO ANCAR IC;2005-12-21;INVESTIDORES EM GERAL;BRANCRCTF001;34717612.9610135;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;Praia de Botafogo;228;9º;Botafogo;Rio de Janeiro;RJ;20091-020;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;Structured-Funds@genial.com.vc
Classe;07.789.135/0001-27;2026-02-01;1;2026-03-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO ANCAR IC;2005-12-21;INVESTIDORES EM GERAL;BRANCRCTF001;34717612.9610135;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;Praia de Botafogo;228;9º;Botafogo;Rio de Janeiro;RJ;20091-020;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;Structured-Funds@genial.com.vc
Classe;07.789.135/0001-27;2026-03-01;2;2026-05-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO ANCAR IC;2005-12-21;INVESTIDORES EM GERAL;BRANCRCTF001;34717612.9610135;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;Praia de Botafogo;228;9º;Botafogo;Rio de Janeiro;RJ;20091-020;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;Structured-Funds@genial.com.vc
Classe;07.789.135/0001-27;2026-04-01;2;2026-06-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO ANCAR IC;2005-12-21;INVESTIDORES EM GERAL;BRANCRCTF001;35856709.9610135;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;Praia de Botafogo;228;9º;Botafogo;Rio de Janeiro;RJ;20091-020;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;Structured-Funds@genial.com.vc
Classe;07.789.135/0001-27;2026-05-01;2;2026-07-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO ANCAR IC;2005-12-21;INVESTIDORES EM GERAL;BRANCRCTF001;35856709.9610135;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;Praia de Botafogo;228;9º;Botafogo;Rio de Janeiro;RJ;20091-020;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;Structured-Funds@genial.com.vc
Classe;07.789.135/0001-27;2026-06-01;2;2026-08-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO ANCAR IC;2005-12-21;INVESTIDORES EM GERAL;BRANCRCTF001;35856709.9610135;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;Praia de Botafogo;228;9º;Botafogo;Rio de Janeiro;RJ;20091-020;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;Structured-Funds@genial.com.vc
Classe;07.789.135/0001-27;2026-07-01;1;2026-08-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO ANCAR IC;2005-12-21;INVESTIDORES EM GERAL;BRANCRCTF001;35856709.9610135;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;Praia de Botafogo;228;9º;Botafogo;Rio de Janeiro;RJ;20091-020;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;Structured-Funds@genial.com.vc
Classe;08.014.513/0001-63;2026-01-01;1;2026-02-13;HNS LOURDES FII;2006-04-20;INVESTIDORES EM GERAL;BRNSLUCTF008;1293286;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
