Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;_data;_versao;_cnpj;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Patrimonio_Liquido;Valor_Patrimonial_Cotas;Cotas_Emitidas;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes;Percentual_Despesas_Taxa_Administracao
Classe;30.248.129/0001-84;2026-07-01;1;2026-08-14;ENCONTRO DAS ÁGUAS II - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-08-30;INVESTIDOR QUALIFICADO;;15550900757.9146;N;N;;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br;2026-07-01;1;30248129000184;1;;386309725.49;0.0248416301733125;15550900757.9146;0.010356;0;0;0
Classe;30.248.158/0001-46;2026-07-01;1;2026-08-14;LEGATUS FII RL;2019-08-29;INVESTIDORES EM GERAL;BRLASCCTF003;2940298;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;30248158000146;594;573;387731275.8;131.86802;2940298;0.005047;0.005184;0;0.000858
Classe;30.248.180/0001-96;2026-07-01;1;2026-08-14;FII HECTARE CE;2018-10-02;INVESTIDORES EM GERAL;BRHCTRCTF003;22084202.904;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;30248180000196;120225;120075;2237851095.19;101.33266321;22084202.904;0.01009082;0.00298159;0;9E-06
Classe;30.258.790/0001-70;2026-07-01;1;2026-08-13;PRAZO FII - RESPONSABILIDADE LIMITADA;2019-02-08;INVESTIDOR QUALIFICADO;BR01W4CTF001;1493964.09629552;N;N;;Multicategoria;Ativa;Indeterminado;;2026-12-31 00:00:00;N;S;N;N;S;QI CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000142;AVENIDA REBOUÇAS;2942;7º AO 12º ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;05402-500;(11) 2827-3500;;;https://qitech.com.br/dtvm/;fii.adm@qitech.com.br;2026-07-01;1;30258790000170;18;8;91430766.57;61.2001096925385;1493964.09629552;-0.002119;0;0;0.00013449
Classe;30.492.505/0001-81;2026-07-01;1;2026-08-14;FUNDO DE INVESTIMENTO IMOBILIARIO CCPAR;2018-06-11;INVESTIDOR QUALIFICADO;BRCDUPCTF004;442442279;N;N;;Educacional;Ativa;Indeterminado;;31/12;N;N;S;N;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2026-07-01;1;30492505000181;1;;251511725.02;0.568462231024716;442442279;-0.008123;0;0;0.000119
Classe;30.495.165/0001-42;2026-07-01;1;2026-08-14;NE LOGISTIC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-09-12;INVESTIDOR QUALIFICADO;BRNELOCTF001;438700;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;30495165000142;1;;294280432.96;670.80107809437;438700;0.007218;0.013507;0;8.7E-05
Classe;30.567.216/0001-02;2026-07-01;1;2026-08-14;BRC RENDA CORPORATIVA FII - RESPONSABILIDADE LIMITADA;2018-05-17;INVESTIDORES EM GERAL;BRFATNCTF;7050678;N;S;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2026-07-01;1;30567216000102;30921;;685395610.68;97.2098868619443;7050678;0.009144;0.008485;0;0.000358
Classe;30.578.275/0001-78;2026-06-01;1;2026-07-15;FII GV BLUE CHIP;2018-09-12;INVESTIDOR QUALIFICADO;BRFIGVCTF003;75710.975;N;N;;Multicategoria;Ativa;Indeterminado;;30/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-06-01;1;30578275000178;2;0;9201737.59;121.53769761;75710.975;-0.00695646;0;0;0.003821
Classe;30.578.351/0001-45;2026-07-01;1;2026-08-14;VX XII FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-03-27;INVESTIDOR QUALIFICADO;BR01MDCTF007;302908.9073;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;30578351000145;1;0;75915394.5;250.62120218;302908.9073;-0.00037731;0;0;0.006073
Classe;30.578.417/0001-05;2026-07-01;1;2026-08-14;HABITAT RECEBÍVEIS PULVERIZADOS FII RL;2019-07-29;INVESTIDORES EM GERAL;BRHABTCTF001;8126783;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;30578417000105;55780;;766391171.65;94.3043725481534;8126783;0.009789;0.010281;0;0
Classe;30.629.603/0001-18;2026-07-01;1;2026-08-14;VBI LOGISTICO FII RL;2018-11-09;INVESTIDORES EM GERAL;BRLVBICTF002;16118565;N;N;;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;30629603000118;124371;124066;1940547371.93;120.392068;16118565;0.011413;0.003003;0;0.000741
Classe;30.642.032/0001-51;2026-07-01;1;2026-08-17;FUNDO DE INVESTIMENTO IMOBILIÁRIO BACURI;2019-04-30;INVESTIDORES EM GERAL;;17596.62178572;N;N;;Multicategoria;Ativa;Indeterminado;2050-01-01;31/12;N;N;S;N;N;WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S;45854066000187;Rua Leopoldo Couto Magalhães Júnior;758;;Itaim Bibi;São Paulo;SP;04542000;1130101001;;;www.wntdtvm.com.br;info@wntdtvm.com;2026-07-01;1;30642032000151;1;;93343486.95;5304.62540405057;17596.62178572;-0.27341173;0;0;0
Classe;30.647.758/0001-87;2026-07-01;1;2026-08-13;RIO BRAVO CRÉDITO IMOBILIÁRIO HIGH GRADE FII;2019-12-16;INVESTIDORES EM GERAL;BRRBHGCTF002;2167957;N;N;;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;30647758000187;7023;;187690970.76;86.5750431212427;2167957;0.014303;0.009287;;0.000731933877499436
Classe;30.654.849/0001-40;2026-07-01;1;2026-08-14;V2 PRIME PROPERTIES. FII;2019-12-04;INVESTIDORES EM GERAL;BRVPPRCTF004;7316171;N;N;;Escritórios;Ativa;Indeterminado;;30/12;S;N;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;30654849000140;29000;28949;301352604.98;41.1899346;7316171;-0.00216583;0;0;0.000867
Classe;30.816.679/0001-52;2026-07-01;1;2026-08-14;KINEA CO INVESTIMENTO FII RESPONSABILIDADE LIMITADA;2019-03-22;INVESTIDOR QUALIFICADO;BR003HCTF006;555995.18142;N;N;;Multicategoria;Ativa;Determinado;2033-03-21;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2026-07-01;1;30816679000152;5;;95867849.09;172.425683339837;555995.18142;0.032159;0;0;0.001723
Classe;30.846.692/0001-54;2026-07-01;1;2026-08-14;METROPOLITANO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-05-15;INVESTIDOR PROFISSIONAL;000000000000;1644411.13904241;S;N;;Varejo;Ativa;Indeterminado;;30/06;S;S;N;N;S;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2026-07-01;1;30846692000154;1;;145605073.24;88.5454189545263;1644411.13904241;0.021968;0.033929;0;6.9E-05
Fundo;30.871.660/0001-09;2026-07-01;1;2026-08-14;CLASSE A DO VBI ULIVING MULTICLASSE FII RESP LIMITADA;2018-11-30;INVESTIDOR PROFISSIONAL;BR018CCTF005;390774.6659;N;N;;Residencial;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;30871660000109;1;;569311445.44;1456.87910481302;390774.6659;0.004091;;;0.00094349167630885
Classe;30.871.698/0001-81;2026-07-01;1;2026-08-14;V2 MULTI RENDA FII RESP LIMITADA;2020-01-16;INVESTIDORES EM GERAL;BRHBRHCTF000;2823180;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;30871698000181;487;;226101809.9;80.0876351844374;2823180;-0.053021;;;0.000630418836819758
Classe;30.871.716/0001-25;2026-07-01;1;2026-08-12;GREEN FII ROCK;2018-10-29;INVESTIDOR PROFISSIONAL;BRGRROCTF004;135350;N;N;;Outros;Ativa;Indeterminado;;13/12;N;N;N;N;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;30871716000125;2;0;161772261.12;1195.214341;135350;-7E-06;-7E-06;0;0.000173
Classe;30.982.880/0001-00;2026-07-01;1;2026-08-11;JPP CAPITAL RECEBÍVEIS IMOBILIÁRIOS FII RL;2018-12-17;INVESTIDORES EM GERAL;BRJPPACTF005;904050;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;S;N;N;S;N;FINAXIS CORRETORA;03317692000194;Avenida Paulista;1842;Torre Norte, Térreo Loja 08;Bela Vista;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;atendimento.regulatorio@finaxis.com.br;2026-07-01;1;30982880000100;5896;5970;89413385.4;98.9031418616227;904050;0.007571;0.0121;0;0.000146
Classe;30.982.923/0001-57;2026-07-01;1;2026-08-14;FII VITACON;2018-12-24;INVESTIDOR QUALIFICADO;BR016KCTF002;798274157.3854;N;N;;Residencial;Ativa;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;30982923000157;1;1;88804153.92;0.11124518;798274157.3854;-0.00032054;0;0;0.000292
Classe;30.982.974/0001-89;2026-07-01;1;2026-08-14;GENESIS MULTIESTRATÉGIA  FII;2019-11-01;INVESTIDOR QUALIFICADO;BRVXXVCTF004;477875;N;N;;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;30982974000189;13;;237893890.31;497.816145037928;477875;0.006406;;;0.000587462081593969
Classe;30.983.020/0001-90;2026-07-01;1;2026-08-14;XP SELECTION FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-07-02;INVESTIDORES EM GERAL;BRXPSFCTF009;43302140;N;N;;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;30983020000190;53302;;329600015.72;7.6116334139606;43302140;0.004438;0.009153;0;0
Classe;31.145.875/0001-05;2026-07-01;1;2026-08-14;BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-06-15;INVESTIDOR PROFISSIONAL;BRSPTWCTF002;8304404;N;N;;Escritórios;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9º;Botafogo;Rio de Janeiro;RJ;20091-020;(11)3524-8888;(11) 2137-8888;0800 605 8888;https://www.genialinvestimentos.com.br/;Structured-Funds@genial.com.vc;2026-07-01;1;31145875000105;2;;831260046.04;100.098700164395;8304404;-0.001077;0;0;6.57436746302736E-05
Classe;31.152.015/0001-07;2026-07-01;1;2026-08-14;FII HECTARE STUDENT HOUSING;2019-08-30;INVESTIDORES EM GERAL;BRHCSTCTF001;870918.4343;N;N;;Multicategoria;Ativa;Indeterminado;;30/12;S;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;31152015000107;66;61;50026828.14;57.44146199;870918.4343;-0.00348304;0;0;0.000499
Classe;31.161.410/0001-48;2026-07-01;2;2026-08-26;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII;2020-02-20;INVESTIDORES EM GERAL;BRRBIRCTF007;1528615;S;N;;Residencial;Ativa;Determinado;2027-08-20;30/06;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2026-07-01;2;31161410000148;1445;;123751511.45;80.9566250821822;1528615;-0.000953;0;0;0.000167
Classe;31.373.514/0001-16;2026-07-01;1;2026-08-13;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIARIO;2018-08-20;INVESTIDOR QUALIFICADO;0;12231732.6611041;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;SEFER INVESTIMENTOS DTVM LTDA;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR CJ 601;ITAIM BIBI;SÃO PAULO;SP;01451-000;11 3113-0060;;;www.seferinvestimentos.com,br;informeslegais@seferinvestimentos.com.br;2026-07-01;1;31373514000116;8;3;2466172.13;0.20162083315001;12231732.6611041;0;0;0;0
Classe;31.469.385/0001-64;2026-07-01;1;2026-08-14;EUROPA 105 FII;2019-03-15;INVESTIDOR QUALIFICADO;BRERPACTF002;500922;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2026-07-01;1;31469385000164;841;;82945148.68;165.584958696164;500922;0.005658;0.005677;0;9E-05
Classe;31.508.219/0001-20;2026-07-01;1;2026-08-14;MULTIOFFICES 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-07-11;INVESTIDOR QUALIFICADO;BRMOFFCTF002;220066;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;S;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2026-07-01;1;31508219000120;4;;31749047.48;144.270571010515;220066;-0.050247;0;0;0.000503
Classe;31.524.769/0001-32;2026-07-01;1;2026-08-12;ELEV BRÁS FUNDO DE INVESTIMENTO IMOBILIARIO;2008-10-17;INVESTIDOR QUALIFICADO E PROFISSIONAL;;144413.38;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;MONETAR DTVM;12063256000127;Rua Joaquim Floriano, nº 100, 18º andar, Itaim Bibi, SP, CEP 4534000;100;18;ITAIM BIBI;SÃO PAULO;SP;4534000;(011) 3165-6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br;2026-07-01;1;31524769000132;105;105;237875155.3;1647.18224377824;144413.38;0.00298;0;0;0.0001
Classe;31.524.789/0001-03;2026-07-01;1;2026-08-12;PORTO PREMIUM FUNDO DE INVESTIMENTO IMOBILIARIO;2019-05-20;INVESTIDOR QUALIFICADO;;40.73481058;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;MONETAR DTVM;12063256000127;Rua Joaquim Floriano, nº 100, 18º andar, Itaim Bibi, SP, CEP 4534000;100;18;ITAIM BIBI;SÃO PAULO;SP;4534000;(011) 3165-6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br;2026-07-01;1;31524789000103;102;102;471497237.73;11574798.827259;40.73481058;0.000711;0;0;0.0001
Classe;31.544.493/0001-54;2026-07-01;1;2026-08-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO ECOPARQUE;2020-12-22;INVESTIDOR PROFISSIONAL;BR0S7PCTF002;251981.50714172;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;MONETAR DTVM;12063256000127;Rua Joaquim Floriano, nº 100, 18º andar, Itaim Bibi, SP, CEP 4534000;100;18;ITAIM BIBI;SÃO PAULO;SP;4534000;(011) 3165-6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br;2026-07-01;1;31544493000154;1;0;569675783.44;2260.78409444389;251981.50714172;0.002222;0;0;0
Classe;31.544.514/0001-31;2026-07-01;1;2026-08-13;FUNDO DE INVESTIMENTO IMOBILIARIO MIRANTE DAS AGUAS;2018-12-17;INVESTIDOR QUALIFICADO E PROFISSIONAL;0;0;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;SEFER INVESTIMENTOS DTVM LTDA;00329598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451-000;11 3113-0060;;;www.seferinvestimentos.com.br;informeslegais@seferinvestimentos.com.br;2026-07-01;1;31544514000131;3;0;0;0;0;0;0;0;0
Classe;31.547.782/0001-07;2026-07-01;1;2026-08-14;AGRI8 - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-12-03;INVESTIDOR PROFISSIONAL;BR026WCTF006;78750.436;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;31547782000107;2;;267126332.52;3392.06163277623;78750.436;0.002525;;;0.000252153538606895
Classe;31.547.989/0001-81;2026-07-01;1;2026-08-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO AMÉRICA LOGÍSTICA;2018-09-04;INVESTIDOR PROFISSIONAL;BR0S7NCTF007;78114.87789461;N;N;;Escritórios;Ativa;Indeterminado;;31/12;N;N;S;N;N;MONETAR DTVM;12063256000127;Rua Joaquim Floriano, nº 100, 18º andar, Itaim Bibi, SP, CEP 4534000;100;18;ITAIM BIBI;SÃO PAULO;SP;4534000;(011) 3165-6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br;2026-07-01;1;31547989000181;2;0;147461304.1;1887.74927484301;78114.87789461;-0.000183;0;0;0
Classe;31.713.934/0001-02;2026-07-01;1;2026-08-13;APOLLO CORPORATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-12-26;INVESTIDOR PROFISSIONAL;0;36531266.8939517;N;N;;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;SEFER INVESTIMENTOS DTVM LTDA;03219598000167;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR CJ 601;ITAIM BIBI;SÃO PAULO;SP;04538132;11 31131083;;;www.seferinvestimentos.com.br;informeslegais@seferinvestimentos.com.br;2026-07-01;1;31713934000102;1;0;19175108.24;0.524895791204403;36531266.8939517;0.058;0;0;0.00105
Classe;31.772.231/0001-47;2026-07-01;1;2026-08-14;JACARANDA I FUNDO DE INVESTIMENTO IMOBILIARIO;2020-01-28;INVESTIDOR QUALIFICADO;BRJCDACTF009;15303215.9133521;N;N;;Outros;Ativa;Determinado;2023-11-15;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;31772231000147;104;;441068549.81;28.8219516935108;15303215.9133521;-0.000228;;;0.000204963695640832
Classe;31.887.401/0001-39;2026-07-01;1;2026-08-13;CX RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO II;2019-04-18;INVESTIDORES EM GERAL;BRCRFFCTF006;690040;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;CAIXA ECÔNOMICA FEDERAL;00360305000104;AVENIDA PAULISTA;750;9º ANDAR;BELA VISTA;SÃO PAULO;SP;01310-300;11 3572.4400;;;WWW.CAIXA.GOV.BR;geafi06@caixa.gov.br;2026-07-01;1;31887401000139;1153;;56609417.52;82.0378782679265;690040;0.003077;0.007885;0;0.001054
Classe;31.894.369/0001-19;2026-07-01;1;2026-08-13;HEDGE OFFICE INCOME FUNDO DE INVESTIMENTO IMOB;2019-07-12;INVESTIDORES EM GERAL;BRHOFCCTF009;3608239;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;31894369000119;3953;;232411330.18;64.4112904328122;3608239;0.129345;0;0;0.000398
Classe;31.907.591/0001-09;2026-07-01;1;2026-08-14;SBC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-11-08;INVESTIDOR PROFISSIONAL;BR0EZ0CTF005;134266;N;N;;Logística;Ativa;Determinado;2023-11-08;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;31907591000109;1;;287117915.19;2138.42607354058;134266;0.00748;0.007204;;9.26743633617981E-05
Classe;31.962.875/0001-06;2026-07-01;1;2026-08-14;PROLOGIS BRAZIL LOGISTICS VENTURE FII;2019-01-18;INVESTIDOR PROFISSIONAL;BRPBLVCTF007;4859552.22707123;N;N;;Logística;Ativa;Indeterminado;2035-03-16;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;31962875000106;2;;7920679192.74;1629.91955279667;4859552.22707123;0.00573;;;1.15730820260996E-05
Classe;32.000.013/0001-57;2026-07-01;1;2026-08-14;BRESCO GROWTH FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-09-24;INVESTIDOR QUALIFICADO E PROFISSIONAL;BR0GTYCTF002;655090.43426895;N;N;;Multicategoria;Ativa;Indeterminado;2033-12-08;31/12;N;S;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2026-07-01;1;32000013000157;9;;179935310.37;274.672474145954;655090.43426895;-0.002476;0;0;2.5E-05
Classe;32.006.821/0001-21;2026-07-01;1;2026-08-14;OPEN K ATIVOS E RECEBIVEIS IMOBILIARIOS;2019-10-31;INVESTIDORES EM GERAL;BRARRICTF009;20726973;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;S;N;N;S;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2026-07-01;1;32006821000121;22929;;175124279.91;8.44910059515203;20726973;0.015673;0.008346;0;0.000109
