ID_Registro_Fundo;CNPJ_Fundo;Codigo_CVM;Data_Registro;Data_Constituicao;Tipo_Fundo;Denominacao_Social;Data_Cancelamento;Situacao;Data_Inicio_Situacao;Data_Adaptacao_RCVM175;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Patrimonio_Liquido;Data_Patrimonio_Liquido;Diretor;CNPJ_Administrador;Administrador;Tipo_Pessoa_Gestor;CPF_CNPJ_Gestor;Gestor
6069;55430054000189;124153;2024-06-06;2024-06-06;FIP;RIZA DELPHI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Em Funcionamento Normal;2024-07-25;2024-06-06;2026-04-01;2027-03-31;30598639.22;2024-08-31;CINTIA SANT'ANA DE OLIVEIRA;45246410000155;BANCO GENIAL S.A.;PJ;47138945000138;RIZA ALLOCATION GESTORA DE RECURSOS LTDA
6085;55536520000105;124169;2024-06-14;2024-06-14;FIP;WATER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Em Liquidação;2026-07-30;2024-06-14;2026-04-01;2027-03-31;969993.92;2024-08-31;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;07625159000140;BTG PACTUAL GESTORA DE INVESTIMENTOS ALTERNATIVOS LTDA.
6088;55594628000154;124172;2024-06-19;2024-06-19;FIP;AZ QUEST ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Em Funcionamento Normal;2024-11-12;2024-06-19;2026-04-01;2027-03-31;;;ERICK WARNER DE CARVALHO;62232889000190;BANCO DAYCOVAL S.A.;PJ;50544038000101;AZ QUEST INFRA LTDA.
6131;55993374000147;124215;2024-07-18;2024-07-18;FIP;PERFIN SPECIAL OPPORTUNITIES 5 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;;Em Funcionamento Normal;2024-08-07;2024-07-18;2026-03-01;2027-02-28;632118.29;2024-08-31;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;04232804000177;PERFIN INFRA ADMINISTRAÇÃO DE RECURSOS
6134;56101373000103;124218;2024-07-26;2024-07-25;FIP;BRASIL GD INFRA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2024-10-04;2024-07-26;2026-04-01;2027-03-31;;;EDSON ARCHELA;28376231000113;LAD CAPITAL GESTORA DE RECURSOS LTDA;PJ;28376231000113;LAD CAPITAL GESTORA DE RECURSOS LTDA
6145;56248822000140;124229;2024-08-03;2024-08-02;FIP;4UM FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA DE RESPONSABILIDADE LIMITADA I;;Em Funcionamento Normal;2024-10-25;2024-08-03;2026-05-01;2027-04-30;0.00;2024-08-31;LUCIANO COELHO DE MAGALHÃES NETTO;76621457000185;4UM DTVM S.A.;PJ;03983856000112;4UM GESTÃO DE RECURSOS LTDA.
6172;56873069000184;124255;2024-08-16;2024-08-15;FIP;EV ENERGIA FI EM COTAS DE FUNDOS DE INVESTIMENTO EM  PARTICIPAÇÕES EM INFRAESTRUTURA;;Em Liquidação;2026-02-25;2024-08-16;2026-05-01;2027-04-30;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;32288914000196;EUQUEROINVESTIR GESTÃO DE RECURSOS LTDA
6175;56915923000128;124258;2024-08-19;2024-08-19;FIP;G5 ALLOCATION FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - INFRAESTRUTURA I - RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2024-10-25;2024-08-19;2026-05-01;2027-04-30;;;DOUGLAS FABRES PEZZIN;40888143000104;GV ATACAMA CAPITAL LTDA;PJ;09446129000100;G5 ADMINISTRADORA DE RECURSOS LTDA.
6176;56915977000193;124259;2024-08-19;2024-08-19;FIP;G5 ALLOCATION FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - INFRAESTRUTURA II - RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2024-10-25;2024-08-19;2026-05-01;2027-04-30;;;DOUGLAS FABRES PEZZIN;40888143000104;GV ATACAMA CAPITAL LTDA;PJ;09446129000100;G5 ADMINISTRADORA DE RECURSOS LTDA.
6177;56915993000186;124260;2024-08-19;2024-08-19;FIP;G5 ALLOCATION FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - INFRAESTRUTURA III RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2024-10-25;2024-08-19;2026-05-01;2027-04-30;;;DOUGLAS FABRES PEZZIN;40888143000104;GV ATACAMA CAPITAL LTDA;PJ;09446129000100;G5 ADMINISTRADORA DE RECURSOS LTDA.
6182;56958829000156;124265;2024-08-21;2024-08-21;FIP;NAVI INFRA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2024-12-04;2024-08-21;2025-10-01;2026-09-30;;;LIZANDRO SOMMER ARNONI;02332886000104;XP INVESTIMENTOS CCTVM S.A.;PJ;34745508000130;NAVI YIELD - ADMINISTRADORA E GESTORA DE RECURSOS FINANCEIROS LTDA.
6195;57088683000106;124279;2024-08-30;2024-08-29;FIP;H2 DIGITAL INFRA FIBER N FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - RESP LIMITADA;;Em Funcionamento Normal;2026-03-04;2024-08-30;2026-03-04;2027-01-31;;;ERICK WARNER DE CARVALHO;62232889000190;BANCO DAYCOVAL S.A.;PJ;45537532000109;H2 ASSET MANAGEMENT LTDA
6241;57473619000130;124328;2024-09-27;2024-09-27;FIP;KINEA ESTRATÉGIA INFRA CDI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESP LIMITADA;;Em Funcionamento Normal;2024-11-06;2024-09-27;2026-07-01;2027-06-30;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;08604187000144;KINEA INVESTIMENTOS LTDA.
6246;57553229000170;124333;2024-10-03;2024-10-01;FIP;MAM ALTIS ENERGY FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Fase Pré-Operacional;2024-10-03;2024-10-03;;;;;RICARDO FUSCALDI DE FIGUEIREDO BAPTISTA;17595680000136;VÓRTX GRAFENO S.A.;PJ;21180163000173;MAM ASSET MANAGEMENT GESTORA DE RECURSOS LTDA.
6254;57660341000100;124341;2024-10-11;2024-10-11;FIP;ENGEFORM INFRA I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-01-03;2024-10-11;2026-01-01;2026-12-31;;;JOSE WALTER LUCAS;23025053000162;APEX GROUP INVESTIMENTOS LTDA.;PJ;30193431000182;ENGEFORM GESTÃO DE RECURSOS LTDA.
6264;57738201000108;124351;2024-10-17;2024-10-17;FIP;AZ QUEST INFRA-YIELD V FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM  INFRAESTRUTURA;;Em Funcionamento Normal;2024-12-05;2024-10-17;2026-04-01;2027-03-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;50544038000101;AZ QUEST INFRA LTDA.
6265;57738760000118;124352;2024-10-17;2024-10-17;FIP;G5 RIZA DELPHI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Em Funcionamento Normal;2024-10-28;2024-10-17;2026-04-01;2027-03-31;;;CINTIA SANT'ANA DE OLIVEIRA;27652684000162;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;PJ;57799384000171;RIZA INFRAESTRUTURA GESTORA DE RECURSOS LTDA.
6266;57752820000157;124353;2024-10-18;2024-10-18;FIP;4UM INFRA SOCIAL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA DE RESPONSABILIDADE LIMITA;;Em Funcionamento Normal;2025-10-31;2024-10-18;2026-05-01;2027-04-30;;;LUCIANO COELHO DE MAGALHÃES NETTO;76621457000185;4UM DTVM S.A.;PJ;03983856000112;4UM GESTÃO DE RECURSOS LTDA.
6306;58308517000122;124392;2024-12-02;2024-11-29;FIP;ALLIGATOR FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-03-24;2024-12-02;2026-02-01;2027-01-31;;;FABIO MAEYAMA;18313996000150;TMF BRASIL SERVICOS DE ADMINISTRACAO DE FUNDOS LTDA;PJ;08204817000193;DRYS CAPITAL LTDA
6307;58308716000130;124393;2024-12-02;2024-11-29;FIP;CLASSE C DO ATLAS INFRAESTRUTURA EDUCACIONAL FIP EM INFRAESTRUTURA;;Fase Pré-Operacional;2024-12-02;2024-12-02;;;;;FABIO MAEYAMA;18313996000150;TMF BRASIL SERVICOS DE ADMINISTRACAO DE FUNDOS LTDA;PJ;18313996000150;TMF BRASIL SERVICOS DE ADMINISTRACAO DE FUNDOS LTDA
6322;58364202000100;124407;2024-12-05;2024-12-05;FIP;BTG PACTUAL COINVESTIMENTO CRÉDITO FI EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-01-06;2024-12-05;2026-03-01;2027-02-28;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;29650082000100;BTG PACTUAL ASSET MANAGEMENT S/A DTVM
6324;58364474000100;124409;2024-12-05;2024-12-05;FIP;PERFIN INFRA II MASTER E INFRAESTRUTURA RESP LIMITADA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;;Em Funcionamento Normal;2025-07-14;2024-12-05;2026-03-01;2027-02-28;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;04232804000177;PERFIN INFRA ADMINISTRAÇÃO DE RECURSOS
6349;58529831000135;124436;2024-12-20;2024-12-20;FIP;KAMAI ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-01-29;2024-12-20;2026-03-01;2027-02-28;;;MARIA CLARA GUIMARÃES GUSMÃO;18945670000146;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;PJ;39526263000174;PATAGÔNIA CAPITAL GESTORA DE RECURSOS LTDA.
6368;58587263000129;124456;2024-12-31;2024-12-30;FIP;JANGADA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2024-12-31;2024-12-31;2026-05-01;2027-04-30;;;CINTIA SANT'ANA DE OLIVEIRA;27652684000162;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;PJ;09630188000126;PLURAL INVESTIMENTOS GESTÃO DE RECURSOS LTDA.
6370;58602917000146;125002;2025-01-02;2024-12-31;FIP;LYON INFRA II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;2026-01-19;Cancelado;2026-01-19;2025-01-02;;;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;07625159000140;BTG PACTUAL GESTORA DE INVESTIMENTOS ALTERNATIVOS LTDA.
6373;58689064000121;125005;2025-01-08;2025-01-07;FIP;PERFIN INFRA II MASTER UV FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES  INFRAESTRUTURA;;Em Funcionamento Normal;2025-06-18;2025-01-08;2026-03-01;2027-02-28;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;04232804000177;PERFIN INFRA ADMINISTRAÇÃO DE RECURSOS
6393;59174758000199;125027;2025-01-29;2025-01-29;FIP;NEVADA FUNDO DE  INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INFRAESTRUTURA;2025-12-15;Cancelado;2025-12-15;2025-01-29;;;;;CLAUDIA SIOLA CIANFARAN;00806535000154;PLANNER CORRETORA DE VALORES S.A.;PJ;10405423000145;REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA
6399;59374394000190;125036;2025-02-10;2025-02-07;FIP;BTG PACTUAL COINVESTIMENTO CRÉDITO II FIP INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-03-26;2025-02-10;2026-03-01;2027-02-28;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;29650082000100;BTG PACTUAL ASSET MANAGEMENT S/A DTVM
6407;59482549000102;125045;2025-02-14;2025-02-14;FIP;AZ QUEST RENDA MAIS - INFRA - YIELD VI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Em Funcionamento Normal;2025-05-06;2025-02-14;2026-07-01;2027-06-30;;;LIZANDRO SOMMER ARNONI;02332886000104;XP INVESTIMENTOS CCTVM S.A.;PJ;50544038000101;AZ QUEST INFRA LTDA.
6413;59535840000100;125052;2025-02-18;2025-02-18;FIP;SANEAMENTO I PVT FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-04-08;2025-02-18;2026-07-01;2027-06-30;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;40430971000196;ITAU UNIBANCO ASSET MANAGEMENT LTDA.
6421;59713576000149;125060;2025-02-28;2025-02-28;FIP;LYON CAPITAL II FUNDO DE  INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;;Em Funcionamento Normal;2025-03-27;2025-02-28;2026-01-01;2026-12-31;;;ARIANA RENATA PAVAN;13673855000125;OSLO DTVM;PJ;13673855000125;OSLO DTVM
6427;59794611000100;125234;2025-08-19;2025-03-07;FIP;SHALOM FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-10-17;2025-08-19;2026-04-01;2027-03-31;;;GUSTAVO DANTAS FALCIN;45201272000198;AMERICA P.E. ADMINISTRAÇÃO DE RECURSOS LTDA;PJ;41179663000100;KUARÁ CAPITAL GESTORA DE RECURSOS LTDA.
6436;59939757000198;125072;2025-03-17;2025-03-17;FIP;AZ QUEST INFRA RENDA -INFRA - YIELD VII FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Em Funcionamento Normal;2025-04-30;2025-03-17;2026-04-01;2027-03-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;50544038000101;AZ QUEST INFRA LTDA.
6444;60098044000128;125080;2025-03-26;2025-03-25;FIP;TALES INFRACOM FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA -RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-03-28;2025-03-26;2026-03-01;2027-02-28;;;AUGUSTO AFONSO TEIXEIRA DE FREITAS;33775974000104;ATIVA INVESTIMENTOS S.A. C.T.C.V.;PJ;05941244000192;OPUS GESTÃO DE RECURSOS LTDA
6477;60645828000129;125115;2025-05-02;2025-05-02;FIP;VALORA INFRA CDI RENDA MAIS FI EM PARTICIPAÇÕES EM INFRAESTRUTURA  RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-05-29;2025-05-02;2026-04-01;2027-03-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;07559989000117;VALORA IMOBILIÁRIO E INFRAESTRUTURA LTDA.
6493;61078541000127;125135;2025-05-30;2025-05-29;FIP;BTG PACTUAL COINVESTIMENTO CRÉDITO III FI EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-06-30;2025-05-30;2026-03-01;2027-02-28;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;29650082000100;BTG PACTUAL ASSET MANAGEMENT S/A DTVM
6501;61258419000132;125143;2025-06-11;2025-06-06;FIP;AZ-AXS ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Em Funcionamento Normal;2025-06-27;2025-06-11;2026-01-01;2026-12-31;;;ERICK WARNER DE CARVALHO;62232889000190;BANCO DAYCOVAL S.A.;PJ;50544038000101;AZ QUEST INFRA LTDA.
6504;61303199000111;125147;2025-06-13;2025-06-13;FIP;INFRACAPITAL BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2026-02-02;2025-06-13;2026-03-01;2027-02-28;;;EDSON ARCHELA;28376231000113;LAD CAPITAL GESTORA DE RECURSOS LTDA;PJ;28376231000113;LAD CAPITAL GESTORA DE RECURSOS LTDA
6519;61475764000128;125163;2025-06-26;2025-06-26;FIP;PATRIA INFRAESTRUTURA V MASTER FIP MULT RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-06-26;2025-06-26;2026-01-01;2026-12-31;;;CINTIA SANT'ANA DE OLIVEIRA;45246410000155;BANCO GENIAL S.A.;PJ;22119959000183;GENIAL GESTÃO LTDA.
6551;61955459000133;125196;2025-07-28;2025-07-24;FIP;VALORA INFRA IPCA RENDA MAIS FIP EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-08-28;2025-07-28;2026-04-01;2027-03-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;07559989000117;VALORA IMOBILIÁRIO E INFRAESTRUTURA LTDA.
6558;62049106000137;125210;2025-08-04;2025-08-04;FIP;CREARE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;;Fase Pré-Operacional;2025-08-04;2025-08-04;;;;;CLAUDIA SIOLA CIANFARAN;00806535000154;PLANNER CORRETORA DE VALORES S.A.;PJ;10405423000145;REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA
6578;62292392000167;125230;2025-08-19;2025-08-19;FIP;VALORA INFRA RENDA MAIS FIP EM INFRAESTRUTURA - RESPONSABILIDADE;;Em Funcionamento Normal;2025-10-02;2025-08-19;2025-10-02;2026-09-30;;;ERICK WARNER DE CARVALHO;62232889000190;BANCO DAYCOVAL S.A.;PJ;07559989000117;VALORA IMOBILIÁRIO E INFRAESTRUTURA LTDA.
6583;62361728000104;125239;2025-08-22;2025-08-22;FIP;AZ QUEST INFRA-YIELD VIII FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Em Funcionamento Normal;2025-10-03;2025-08-22;2026-04-01;2027-03-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;50544038000101;AZ QUEST INFRA LTDA.
6584;62362591000102;125240;2025-08-22;2025-08-22;FIP;AZ QUEST - PRÉ - INFRA-YIELD IX FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Em Funcionamento Normal;2025-10-03;2025-08-22;2026-04-01;2027-03-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;50544038000101;AZ QUEST INFRA LTDA.
6586;62380842000173;125242;2025-08-25;2025-08-21;FIP;AF INFRA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Em Funcionamento Normal;2025-11-12;2025-08-25;2026-08-01;2027-07-31;;;GUILHERME MOURAO VAZ;32764855000185;LIBERTAS ASSET S/A;PJ;03226533000184;AF INVEST ADMINISTRAÇÃO DE RECURSOS LTDA
6592;62415181000174;125249;2025-08-26;2025-08-26;FIP;BPAC INFRA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-12-30;2025-08-26;2026-04-01;2027-03-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;09631542000137;BTG PACTUAL GESTORA DE RECURSOS LTDA
6632;63033207000182;125292;2025-10-03;2025-10-02;FIP;TIVIO PAGE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;2026-06-01;Cancelado;2026-06-01;2025-10-03;;;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;48967547000197;PAGE CAPITAL LTDA.
6636;63084459000130;125296;2025-10-07;2025-10-07;FIP;RBR INFRA CRÉDITO PRÉ FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESP LIMITADA;;Em Funcionamento Normal;2025-10-31;2025-10-07;2025-11-01;2026-10-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;44361607000172;RBR INFRA GESTORA DE RECURSOS LTDA.
6637;63085032000157;125297;2025-10-07;2025-10-07;FIP;RBR INFRA CRÉDITO CDI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESP LIMITADA;;Em Funcionamento Normal;2025-10-31;2025-10-07;2025-11-01;2026-10-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;44361607000172;RBR INFRA GESTORA DE RECURSOS LTDA.
6643;63141464000138;125303;2025-10-10;2025-10-10;FIP;PÁTRIA INFRAESTRUTURA CRÉDITO DI I FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-10-30;2025-10-10;2026-03-01;2027-02-28;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;12461756000117;PÁTRIA INVESTIMENTOS LTDA.
6644;63141710000151;125304;2025-10-10;2025-10-10;FIP;PÁTRIA INFRAESTRUTURA CRÉDITO DI II FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-10-30;2025-10-10;2026-03-01;2027-02-28;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;12461756000117;PÁTRIA INVESTIMENTOS LTDA.
6647;63211570000140;125307;2025-10-15;2025-10-14;FIP;PATRIA INFRAESTRUTURA LATAM SMA I FUNDO DE  INVESTIMENTO EM PARTICIPAÇÕES;;Em Funcionamento Normal;2026-04-30;2025-10-15;2026-04-30;2026-12-31;;;CINTIA SANT'ANA DE OLIVEIRA;45246410000155;BANCO GENIAL S.A.;PJ;12461756000117;PÁTRIA INVESTIMENTOS LTDA.
6651;63249043000125;125311;2025-10-17;2025-10-16;FIP;PATRIA INFRAESTRUTURA BRASIL DATA CENTER FI EM PARTICIPAÇÕES RESPONSABILIDADE LIMITADA;;Fase Pré-Operacional;2025-10-17;2025-10-17;;;;;CINTIA SANT'ANA DE OLIVEIRA;45246410000155;BANCO GENIAL S.A.;PJ;22119959000183;GENIAL GESTÃO LTDA.
6658;63280112000163;125318;2025-10-20;2025-10-20;FIP;FIDES FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;;Em Funcionamento Normal;2026-05-14;2025-10-20;2026-05-14;2027-01-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;07625159000140;BTG PACTUAL GESTORA DE INVESTIMENTOS ALTERNATIVOS LTDA.
6659;63280707000119;125319;2025-10-20;2025-10-07;FIP;PERFIN MARINER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-12-19;2025-10-20;2026-03-01;2027-02-28;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;04232804000177;PERFIN INFRA ADMINISTRAÇÃO DE RECURSOS
6666;63351903000137;125325;2025-10-24;2025-10-24;FIP;MILAN FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES  EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2026-07-23;2025-10-24;2026-07-23;2027-04-30;;;SERGIO RICARDO QUINTELLA;42039298000193;MF PEPPER SERVIÇOS FINANCEIROS LTDA.;PJ;41397045000129;XMS S/A
6713;63976688000160;125375;2025-12-08;2025-12-08;FIP;RBR INFRA CRÉDITO PRÉ II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESP LIMITADA;;Em Funcionamento Normal;2025-12-29;2025-12-08;2025-12-29;2026-11-30;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;44361607000172;RBR INFRA GESTORA DE RECURSOS LTDA.
6718;64015762000144;125380;2025-12-11;2025-12-11;FIP;ARTEMIS AIRPORT MANAGERS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;;Em Liquidação;2026-04-14;2025-12-11;2026-03-01;2027-02-28;;;CLAUDIA SIOLA CIANFARAN;00806535000154;PLANNER CORRETORA DE VALORES S.A.;PJ;13741074000120;VERSAL FINANCE GESTÃO DE RECURSOS LTDA
6721;64025384000180;125383;2025-12-11;2025-12-11;FIP;MAGNA MOBILIDADE E INFRAESTRUTURA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM  INFRAESTRUTURA;;Em Liquidação;2026-01-13;2025-12-11;2026-03-01;2027-02-28;;;Edison Benedito Alexandre;00329598000167;SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;PJ;13741074000120;VERSAL FINANCE GESTÃO DE RECURSOS LTDA
6729;64124715000139;125392;2025-12-19;2025-12-19;FIP;VALORA INFRA DÍVIDA PRÉ FIP EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2026-02-04;2025-12-19;2026-02-04;2027-01-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;07559989000117;VALORA IMOBILIÁRIO E INFRAESTRUTURA LTDA.
6730;64125652000135;125393;2025-12-19;2025-12-19;FIP;VALORA INFRA DÍVIDA CDI FIP EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2026-02-04;2025-12-19;2026-02-04;2027-01-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;07559989000117;VALORA IMOBILIÁRIO E INFRAESTRUTURA LTDA.
